genero,rangoedad,estado,Actividad,condicion,grupoetnico,tipoevento,Ubicación,municipio,departamento,sitio,latitudcabecera,longitudcabecera,tipoarea,ano,mes,codigodanemunicipio,codigodanedepartamento
Hombre,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(1.337083, -77.59313)",SAMANIEGO,NARINO,Sin informacion,1.337083,-77.59313,Rural,2006,11,52678,52
Hombre,Mayor de 18 anos,Muerto,Sin Informacion,Civil,no,Sin informacion,"(6.461209, -71.730855)",TAME,ARAUCA,Vereda Algarrobo,6.461209,-71.730855,Rural,2009,1,81794,81
Hombre,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(6.461209, -71.730855)",TAME,ARAUCA,Vereda Algarrobo,6.461209,-71.730855,Rural,2009,1,81794,81
Hombre,Mayor de 18 anos,Herido,Erradicador manual - PCI,Civil,no,Sin informacion,"(8.639326, -72.735541)",TIBU,NORTE DE SANTANDER,Sin informacion,8.639326,-72.735541,Rural,2009,9,54810,54
Hombre,Mayor de 18 anos,Muerto,Erradicador manual - PCI,Civil,no,Sin informacion,"(0.424591, -76.905657)",VALLE DEL GUAMUEZ,PUTUMAYO,Vereda El Tigre,0.424591,-76.905657,Rural,2008,8,86865,86
Hombre,Mayor de 18 anos,Herido,Erradicacion de cultivos ilicitos,Civil,no,Sin informacion,"(0.424591, -76.905657)",VALLE DEL GUAMUEZ,PUTUMAYO,Vereda El Tigre,0.424591,-76.905657,Rural,2008,8,86865,86
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Quebradas,"(6.058611111111111, -75.06555555555556)",SAN LUIS,ANTIOQUIA,Quebrada Minarica,6.058611111111111,-75.06555555555556,Rural,2008,10,5660,5
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(1.27055555555556, -76.1913888888889)",SAN JOSE DEL FRAGUA,CAQUETA,Vereda Buenos Aires,1.27055555555556,-76.1913888888889,Rural,2009,3,18610,18
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(3.433, -76.083)",PRADERA,VALLE DEL CAUCA,Sin informacion,3.433,-76.083,Rural,2009,2,76563,76
Hombre,Mayor de 18 anos,Muerto,Fuerza publica,Fuerza publica,no,Sin informacion,"(2.8929869444444445, -75.44086194444445)",PALERMO,HUILA,Vereda Las Brisas,2.892986944444444,-75.44086194444445,Rural,2008,12,41524,41
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(2.8929869444444445, -75.44086194444445)",PALERMO,HUILA,Vereda Las Brisas,2.892986944444444,-75.44086194444445,Rural,2008,12,41524,41
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(2.8929869444444445, -75.44086194444445)",PALERMO,HUILA,Vereda Las Brisas,2.892986944444444,-75.44086194444445,Rural,2008,12,41524,41
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(2.8929869444444445, -75.44086194444445)",PALERMO,HUILA,Vereda Las Brisas,2.892986944444444,-75.44086194444445,Rural,2008,12,41524,41
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(2.8929869444444445, -75.44086194444445)",PALERMO,HUILA,Vereda Las Brisas,2.892986944444444,-75.44086194444445,Rural,2008,12,41524,41
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(7.445833333333334, -76.14361111111111)",TIERRALTA,CORDOBA,Rio Antezales,7.445833333333334,-76.14361111111111,Rural,2008,11,23807,23
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(7.445833333333334, -76.14361111111111)",TIERRALTA,CORDOBA,Rio Antezales,7.445833333333334,-76.14361111111111,Rural,2008,11,23807,23
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(7.445833333333334, -76.14361111111111)",TIERRALTA,CORDOBA,Rio Antezales,7.445833333333334,-76.14361111111111,Rural,2008,11,23807,23
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Cerros,"(7.222222222222222, -75.05833333333334)",ANORI,ANTIOQUIA,Vereda Los Campamentos,7.222222222222222,-75.05833333333334,Rural,2008,12,5040,5
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Cerros,"(7.222222222222222, -75.05833333333334)",ANORI,ANTIOQUIA,Vereda Los Campamentos,7.222222222222222,-75.05833333333334,Rural,2008,12,5040,5
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Cerros,"(7.222222222222222, -75.05833333333334)",ANORI,ANTIOQUIA,Vereda Los Campamentos,7.222222222222222,-75.05833333333334,Rural,2008,12,5040,5
Hombre,Menor de 18 anos,Herido,Sin Informacion,Civil,Indigena,Sin informacion,"(1.337083, -77.59313)",SAMANIEGO,NARINO,Vereda Betania,1.337083,-77.59313,Rural,2009,4,52678,52
Hombre,Mayor de 18 anos,Herido,Sin Informacion,Civil,Indigena,Sin informacion,"(1.337083, -77.59313)",SAMANIEGO,NARINO,Vereda Betania,1.337083,-77.59313,Rural,2009,4,52678,52
Hombre,Mayor de 18 anos,Herido,Sin Informacion,Civil,Indigena,Sin informacion,"(1.337083, -77.59313)",SAMANIEGO,NARINO,Vereda Betania,1.337083,-77.59313,Rural,2009,4,52678,52
Hombre,Mayor de 18 anos,Herido,Sin Informacion,Civil,Indigena,Sin informacion,"(1.337083, -77.59313)",SAMANIEGO,NARINO,Vereda Betania,1.337083,-77.59313,Rural,2009,4,52678,52
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(1.4791666666666667, -77.76388888888889)",SAMANIEGO,NARINO,Vereda Betania,1.479166666666667,-77.76388888888889,Rural,2009,8,52678,52
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sendero,"(7.3694444444444445, -75.77694444444444)",ITUANGO,ANTIOQUIA,Vereda Conguital,7.369444444444444,-75.77694444444444,Rural,2010,3,5361,5
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sendero,"(7.3694444444444445, -75.77694444444444)",ITUANGO,ANTIOQUIA,Vereda Conguital,7.369444444444444,-75.77694444444444,Rural,2010,3,5361,5
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(1.115, -71.56083333333333)",CARURU,VAUPES,Arara,1.115,-71.56083333333333,Rural,2010,3,97161,97
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(7.491666666666666, -75.47361111111111)",TARAZA,ANTIOQUIA,Embaretado,7.491666666666666,-75.47361111111111,Rural,2010,3,5790,5
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(2.8019444444444446, -71.81972222222223)",SAN JOSE DEL GUAVIARE,GUAVIARE,El Barranco Colorado,2.801944444444445,-71.81972222222223,Rural,2010,3,95001,95
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(7.448333333333333, -75.45333333333333)",TARAZA,ANTIOQUIA,Quebrada Cienaga,7.448333333333333,-75.45333333333333,Rural,2010,3,5790,5
Hombre,Mayor de 18 anos,Herido,Erradicador manual - PCI,Civil,no,Sin informacion,"(8.574766, -73.097044)",EL TARRA,NORTE DE SANTANDER,Sin informacion,8.574766,-73.097044,Rural,2008,8,54250,54
Hombre,Mayor de 18 anos,Herido,Erradicador manual - PCI,Civil,no,Sin informacion,"(8.574766, -73.097044)",EL TARRA,NORTE DE SANTANDER,Sin informacion,8.574766,-73.097044,Rural,2008,8,54250,54
Hombre,Mayor de 18 anos,Herido,Erradicador manual - PCI,Civil,no,Sin informacion,"(8.574766, -73.097044)",EL TARRA,NORTE DE SANTANDER,Sin informacion,8.574766,-73.097044,Rural,2008,8,54250,54
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(1.5258333333333334, -77.77944444444445)",SAMANIEGO,NARINO,Vereda San Diego,1.525833333333333,-77.77944444444445,Rural,2010,3,52678,52
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(1.5258333333333334, -77.77944444444445)",SAMANIEGO,NARINO,Vereda San Diego,1.525833333333333,-77.77944444444445,Rural,2010,3,52678,52
Hombre,Mayor de 18 anos,Muerto,Fuerza publica,Fuerza publica,no,Sin informacion,"(7.286388888888889, -75.95944444444444)",ITUANGO,ANTIOQUIA,Tagual,7.286388888888889,-75.95944444444444,Rural,2010,3,5361,5
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(7.341388888888889, -75.95)",ITUANGO,ANTIOQUIA,El Eden,7.341388888888889,-75.95,Rural,2010,3,5361,5
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(3.033888888888889, -73.885)",VISTAHERMOSA,META,Esmeralda,3.033888888888889,-73.885,Rural,2010,3,50711,50
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(8.342777777777778, -73.05)",HACARI,NORTE DE SANTANDER,Alto El Tigre,8.342777777777778,-73.05,Rural,2010,3,54344,54
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(1.929816, -76.216388)",ISNOS,HUILA,Las Quisayas,1.929816,-76.216388,Rural,2010,3,41359,41
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Caminos,"(8.248055555555556, -73.03972222222222)",ABREGO,NORTE DE SANTANDER,El Llanon,8.248055555555556,-73.03972222222222,Rural,2010,3,54003,54
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(8.37138888888889, -73.0261111111111)",HACARI,NORTE DE SANTANDER,Cuchilla Galeron,8.37138888888889,-73.0261111111111,Rural,2010,4,54344,54
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sendero,"(3.1686111111111113, -76.18027777777777)",CORINTO,CAUCA,Vereda San Pablo,3.168611111111111,-76.18027777777777,Rural,2010,4,19212,19
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sendero,"(3.1686111111111113, -76.18027777777777)",CORINTO,CAUCA,Vereda San Pablo,3.168611111111111,-76.18027777777777,Rural,2010,4,19212,19
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sendero,"(3.1686111111111113, -76.18027777777777)",CORINTO,CAUCA,Vereda San Pablo,3.168611111111111,-76.18027777777777,Rural,2010,4,19212,19
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sendero,"(3.1686111111111113, -76.18027777777777)",CORINTO,CAUCA,Vereda San Pablo,3.168611111111111,-76.18027777777777,Rural,2010,4,19212,19
Hombre,Mayor de 18 anos,Muerto,Fuerza publica,Fuerza publica,no,Canos,"(6.486666666666666, -71.38388888888889)",TAME,ARAUCA,El Tropezon,6.486666666666666,-71.38388888888889,Rural,2010,4,81794,81
Hombre,Mayor de 18 anos,Muerto,Fuerza publica,Fuerza publica,no,Sin informacion,"(8.248055555555556, -73.04)",ABREGO,NORTE DE SANTANDER,El Llanon,8.248055555555556,-73.04,Rural,2010,4,54003,54
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(8.248055555555556, -73.04)",ABREGO,NORTE DE SANTANDER,El Llanon,8.248055555555556,-73.04,Rural,2010,4,54003,54
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(8.248055555555556, -73.04)",ABREGO,NORTE DE SANTANDER,El Llanon,8.248055555555556,-73.04,Rural,2010,4,54003,54
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(8.248055555555556, -73.04)",ABREGO,NORTE DE SANTANDER,El Llanon,8.248055555555556,-73.04,Rural,2010,4,54003,54
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(8.245833333333334, -73.0325)",ABREGO,NORTE DE SANTANDER,Cerro San Luis,8.245833333333334,-73.0325,Rural,2010,4,54003,54
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(8.245833333333334, -73.0325)",ABREGO,NORTE DE SANTANDER,Cerro San Luis,8.245833333333334,-73.0325,Rural,2010,4,54003,54
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(8.378055555555555, -73.02805555555555)",HACARI,NORTE DE SANTANDER,Cuchilla Galeron,8.378055555555555,-73.02805555555555,Rural,2010,4,54344,54
Hombre,Mayor de 18 anos,Muerto,Fuerza publica,Fuerza publica,no,Sin informacion,"(6.810555555555555, -71.08722222222222)",ARAUQUITA,ARAUCA,Tres Cruces,6.810555555555555,-71.08722222222222,Rural,2010,4,81065,81
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(6.810555555555555, -71.08722222222222)",ARAUQUITA,ARAUCA,Tres Cruces,6.810555555555555,-71.08722222222222,Rural,2010,4,81065,81
Hombre,Mayor de 18 anos,Muerto,Fuerza publica,Fuerza publica,no,Cerros,"(6.546666666666667, -76.43916666666667)",URRAO,ANTIOQUIA,Rio Murry,6.546666666666667,-76.43916666666667,Rural,2010,4,5847,5
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(3.266388888888889, -76.11583333333333)",FLORIDA,VALLE DEL CAUCA,Vereda Cajones,3.266388888888889,-76.11583333333333,Rural,2010,4,76275,76
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(7.328611111111111, -75.2936111111111)",VALDIVIA,ANTIOQUIA,La Alemana,7.328611111111111,-75.2936111111111,Rural,2010,4,5854,5
Hombre,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(1.337083, -77.59313)",SAMANIEGO,NARINO,Vereda La Paloma,1.337083,-77.59313,Rural,2009,7,52678,52
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(8.457222222222223, -73.11805555555556)",SAN CALIXTO,NORTE DE SANTANDER,Vereda San Luis,8.457222222222223,-73.11805555555556,Rural,2010,4,54670,54
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(4.027777777777778, -76.1)",TULUA,VALLE DEL CAUCA,Vereda El Vergel,4.027777777777778,-76.1,Rural,2010,4,76834,76
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(1.03583333333333, -75.1255555555556)",MONTANITA,CAQUETA,El Jardin,1.03583333333333,-75.1255555555556,Rural,2010,4,18410,18
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sendero,"(3.241388888888889, -76.1036111111111)",FLORIDA,VALLE DEL CAUCA,Vereda Cajones,3.241388888888889,-76.1036111111111,Rural,2010,4,76275,76
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(1.4738888888888888, -77.82222222222222)",SAMANIEGO,NARINO,Vereda El Tigre,1.473888888888889,-77.82222222222222,Rural,2010,4,52678,52
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(7.416666666666667, -75.43805555555555)",TARAZA,ANTIOQUIA,Quebrada Bocanegra,7.416666666666667,-75.43805555555555,Rural,2010,4,5790,5
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(3.235, -74.07472222222222)",MESETAS,META,Las Colinas,3.235,-74.07472222222222,Rural,2010,4,50330,50
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Caminos,"(7.2811111111111115, -75.94638888888889)",ITUANGO,ANTIOQUIA,El Suspiro,7.281111111111112,-75.94638888888889,Rural,2010,4,5361,5
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Cerros,"(1.4708333333333332, -77.84333333333333)",SAMANIEGO,NARINO,Planadas,1.470833333333333,-77.84333333333333,Rural,2010,4,52678,52
Hombre,Mayor de 18 anos,Herido,Transito por via usual,Civil,no,Sin informacion,"(1.337083, -77.59313)",SAMANIEGO,NARINO,Vereda La Montufar,1.337083,-77.59313,Rural,2008,3,52678,52
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(1.4730555555555556, -77.83666666666667)",SAMANIEGO,NARINO,Vereda La Montufar,1.473055555555556,-77.83666666666667,Rural,2010,4,52678,52
Hombre,Mayor de 18 anos,Herido,Erradicador manual - PCI,Civil,no,Sin informacion,"(3.125088, -73.752373)",VISTAHERMOSA,META,Vereda Los Pinos,3.125088,-73.752373,Rural,2008,11,50711,50
Hombre,Mayor de 18 anos,Herido,Erradicador manual - PCI,Civil,no,Sin informacion,"(3.125088, -73.752373)",VISTAHERMOSA,META,Vereda Los Pinos,3.125088,-73.752373,Rural,2008,11,50711,50
Hombre,Mayor de 18 anos,Herido,Erradicador manual - PCI,Civil,no,Sin informacion,"(3.125088, -73.752373)",VISTAHERMOSA,META,Vereda Los Pinos,3.125088,-73.752373,Rural,2008,11,50711,50
Hombre,Mayor de 18 anos,Muerto,Fuerza publica,Fuerza publica,no,Sin informacion,"(7.941666666666666, -76.51555555555555)",APARTADO,ANTIOQUIA,Vereda Chontalito,7.941666666666666,-76.51555555555555,Rural,2010,5,5045,5
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(7.941666666666666, -76.51555555555555)",APARTADO,ANTIOQUIA,Vereda Chontalito,7.941666666666666,-76.51555555555555,Rural,2010,5,5045,5
Hombre,Mayor de 18 anos,Muerto,Fuerza publica,Fuerza publica,no,Viviendas abandonadas,"(1.4927777777777778, -77.71722222222222)",SAMANIEGO,NARINO,Vereda Buenavista,1.492777777777778,-77.71722222222222,Rural,2010,5,52678,52
Hombre,Mayor de 18 anos,Muerto,Fuerza publica,Fuerza publica,no,Viviendas abandonadas,"(1.4927777777777778, -77.71722222222222)",SAMANIEGO,NARINO,Vereda Buenavista,1.492777777777778,-77.71722222222222,Rural,2010,5,52678,52
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Viviendas abandonadas,"(1.4927777777777778, -77.71722222222222)",SAMANIEGO,NARINO,Vereda Buenavista,1.492777777777778,-77.71722222222222,Rural,2010,5,52678,52
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(3.2519444444444443, -76.10861111111112)",FLORIDA,VALLE DEL CAUCA,Vereda Los Alpes,3.251944444444444,-76.10861111111112,Rural,2010,5,76275,76
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(2.4633333333333334, -77.05972222222222)",EL TAMBO,CAUCA,Huisito,2.463333333333333,-77.05972222222222,Rural,2010,5,19256,19
Hombre,Mayor de 18 anos,Muerto,Fuerza publica,Fuerza publica,no,Sin informacion,"(3.799166666666667, -70.59277777777778)",CUMARIBO,VICHADA,Puerto Principe,3.799166666666667,-70.59277777777778,Rural,2010,5,99773,99
Hombre,Mayor de 18 anos,Muerto,Fuerza publica,Fuerza publica,no,Sin informacion,"(3.096388888888889, -76.30388888888889)",CALOTO,CAUCA,Vereda El Placer,3.096388888888889,-76.30388888888889,Rural,2010,5,19142,19
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(3.096388888888889, -76.30388888888889)",CALOTO,CAUCA,Vereda El Placer,3.096388888888889,-76.30388888888889,Rural,2010,5,19142,19
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(3.096388888888889, -76.30388888888889)",CALOTO,CAUCA,Vereda El Placer,3.096388888888889,-76.30388888888889,Rural,2010,5,19142,19
Hombre,Mayor de 18 anos,Muerto,Fuerza publica,Fuerza publica,no,Sin informacion,"(3.096388888888889, -76.30388888888889)",CALOTO,CAUCA,Vereda El Placer,3.096388888888889,-76.30388888888889,Rural,2010,5,19142,19
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(3.096388888888889, -76.30388888888889)",CALOTO,CAUCA,Vereda El Placer,3.096388888888889,-76.30388888888889,Rural,2010,5,19142,19
Hombre,Mayor de 18 anos,Muerto,Fuerza publica,Fuerza publica,no,Sin informacion,"(8.78, -72.73388888888888)",TIBU,NORTE DE SANTANDER,Vereda Los Milagros-Ejer Location,8.78,-72.73388888888888,Rural,2010,5,54810,54
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(8.775, -73.17277777777778)",TEORAMA,NORTE DE SANTANDER,Vereda Vegas De San Jose,8.775,-73.17277777777778,Rural,2010,4,54800,54
Hombre,Mayor de 18 anos,Muerto,Fuerza publica,Fuerza publica,no,Sin informacion,"(0.3419444444, -76.4391666667)",PUERTO ASIS,PUTUMAYO,Vereda La Pina,0.3419444444,-76.4391666667,Rural,2010,4,86568,86
Hombre,Mayor de 18 anos,Muerto,Fuerza publica,Fuerza publica,no,Sin informacion,"(0.3419444444, -76.4391666667)",PUERTO ASIS,PUTUMAYO,Vereda La Pina,0.3419444444,-76.4391666667,Rural,2010,4,86568,86
Hombre,Mayor de 18 anos,Muerto,Fuerza publica,Fuerza publica,no,Sin informacion,"(0.3419444444, -76.4391666667)",PUERTO ASIS,PUTUMAYO,Vereda La Pina,0.3419444444,-76.4391666667,Rural,2010,4,86568,86
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(0.3419444444, -76.4391666667)",PUERTO ASIS,PUTUMAYO,Vereda La Pina,0.3419444444,-76.4391666667,Rural,2010,4,86568,86
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Campo,"(3.0411111111111113, -73.88361111111111)",VISTAHERMOSA,META,Vereda La Horqueta,3.041111111111111,-73.88361111111111,Rural,2010,5,50711,50
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(1.8252777777777778, -76.34777777777778)",SAN AGUSTIN,HUILA,Vereda La Esperanza,1.825277777777778,-76.34777777777778,Rural,2010,5,41668,41
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(7.098333333333334, -75.63027777777778)",BRICENO,ANTIOQUIA,Vereda Pueblo Nuevo,7.098333333333334,-75.63027777777778,Rural,2010,5,5107,5
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(1.815, -76.35277777777777)",SAN AGUSTIN,HUILA,Vereda La Esperanza,1.815,-76.35277777777777,Rural,2010,5,41668,41
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(1.8186111111111112, -76.34611111111111)",SAN AGUSTIN,HUILA,Vereda La Esperanza,1.818611111111111,-76.34611111111111,Rural,2010,5,41668,41
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(7.1745424543, -75.7702545782)",ITUANGO,ANTIOQUIA,Pela Huevo,7.1745424543,-75.7702545782,Rural,2010,5,5361,5
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(7.1745424543, -75.7702545782)",ITUANGO,ANTIOQUIA,Pela Huevo,7.1745424543,-75.7702545782,Rural,2010,5,5361,5
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(3.0411111111111113, -73.88361111111111)",VISTAHERMOSA,META,Vereda Maracaibo,3.041111111111111,-73.88361111111111,Rural,2010,6,50711,50
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(3.0411111111111113, -73.88361111111111)",VISTAHERMOSA,META,Vereda Maracaibo,3.041111111111111,-73.88361111111111,Rural,2010,6,50711,50
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(3.0411111111111113, -73.88361111111111)",VISTAHERMOSA,META,Vereda Maracaibo,3.041111111111111,-73.88361111111111,Rural,2010,6,50711,50
